,driver_id,driver_onboard_date,last_data,total_ride_distance,total_ride_duration,total_ride_cost,total_ride_prime_time,total_time_waited,total_response_time,difference,difference_in_seconds,difference_in_days,mean_ride_distance,mean_ride_duration,mean_ride_cost,mean_ride_prime_time,mean_time_waited,mean_response_time
177,363f684a638dac345e67fbb78e492efc,2016-04-29 00:00:00,2016-06-23 16:45:12,1838359,196641,2795.91541571735,3875,73218,2957,55 days 16:45:12.000000000,60312,55,33424.70909090909,3575.2909090909093,50.83482574031545,70.45454545454545,1331.2363636363636,53.763636363636365
178,367091701b7a57ef3e93c9fe2f6d3b3c,2016-04-25 00:00:00,2016-06-03 08:52:06,246905,31560,449.65254776825003,475,13595,459,39 days 08:52:06.000000000,31926,39,6330.897435897436,809.2307692307693,11.529552506878206,12.179487179487179,348.5897435897436,11.76923076923077
179,36de1e085fbd8f354dd3192571cece32,2016-04-19 00:00:00,2016-06-26 02:59:25,3295186,308985,4833.8579730069,5850,112913,4119,68 days 02:59:25.000000000,10765,68,48458.617647058825,4543.89705882353,71.08614666186617,86.02941176470588,1660.485294117647,60.5735294117647
180,36df5bf5a89917fde3573e7c960c2097,2016-04-27 00:00:00,2016-06-25 18:09:30,1792900,240803,3116.6088091183333,4600,85614,3527,59 days 18:09:30.000000000,65370,59,30388.13559322034,4081.406779661017,52.82387812064972,77.96610169491525,1451.084745762712,59.779661016949156
181,370412f2a2747c1fdf8e807374c04a3d,2016-04-17 00:00:00,2016-06-26 05:26:42,992914,117343,1732.2708265247666,3275,32709,2145,70 days 05:26:42.000000000,19602,70,14184.485714285714,1676.3285714285714,24.746726093210953,46.785714285714285,467.27142857142854,30.642857142857142
182,370e9f95700973dd95508e2f39b2bd29,2016-04-22 00:00:00,2016-05-12 21:33:46,386070,45274,655.6312739321666,500,20543,1540,20 days 21:33:46.000000000,77626,20,19303.5,2263.7,32.78156369660833,25.0,1027.15,77.0
183,3777e15bb2eb838394a372e119d96462,2016-04-04 00:00:00,2016-06-13 20:44:33,179550,25489,330.51190417416666,450,7983,331,70 days 20:44:33.000000000,74673,70,2565.0,364.12857142857143,4.721598631059524,6.428571428571429,114.04285714285714,4.728571428571429
184,3788dc9e91f1548816ce8b5af07ddadc,2016-04-26 00:00:00,2016-06-26 02:47:24,6157099,777063,10046.45017713835,16725,175258,7748,61 days 02:47:24.000000000,10044,61,100936.04918032787,12738.737704918032,164.69590454325163,274.1803278688525,2873.0819672131147,127.01639344262296
185,378f8bfcef6759b1e6b0e66b04424f54,2016-04-02 00:00:00,2016-06-25 23:26:27,1393915,191031,2555.25611108475,3300,49670,2354,84 days 23:26:27.000000000,84387,84,16594.22619047619,2274.1785714285716,30.419715608151787,39.285714285714285,591.3095238095239,28.023809523809526
186,37ac4f9379c836b08c9a6e2315fd66af,2016-04-07 00:00:00,2016-05-27 09:14:38,211497,36239,441.50715107838334,2525,11532,353,50 days 09:14:38.000000000,33278,50,4229.94,724.78,8.830143021567666,50.5,230.64,7.06
187,38510028b6d34d1b1339fa4e70783563,2016-04-17 00:00:00,2016-06-26 18:36:48,2587394,381419,4893.677670083433,6425,100221,4252,70 days 18:36:48.000000000,67008,70,36962.77142857143,5448.842857142857,69.90968100119191,91.78571428571429,1431.7285714285715,60.74285714285714
188,3857da988688981b67c878fc179eb0dc,2016-04-23 00:00:00,2016-06-26 03:56:40,1494967,157381,2342.8321773872167,3900,55834,1972,64 days 03:56:40.000000000,14200,64,23358.859375,2459.078125,36.60675277167526,60.9375,872.40625,30.8125
189,387fb3e0e515f38826f70eb475a3bfb6,2016-04-16 00:00:00,2016-06-26 15:47:12,1075147,148329,2047.1479415175502,3150,50281,1531,71 days 15:47:12.000000000,56832,71,15142.915492957747,2089.1408450704225,28.833069598838733,44.36619718309859,708.1830985915493,21.56338028169014
190,392e07cd00f38f357ae73795619fd0e3,2016-04-27 00:00:00,2016-06-26 23:02:20,3183467,437861,5849.071517578883,8850,102054,4540,60 days 23:02:20.000000000,82940,60,53057.78333333333,7297.683333333333,97.48452529298137,147.5,1700.9,75.66666666666667
191,392f50e58bee8a34399972bf0cb175d3,2016-04-30 00:00:00,2016-06-09 17:57:03,1508655,229947,2967.43863590575,8975,54034,4010,40 days 17:57:03.000000000,64623,40,37716.375,5748.675,74.18596589764374,224.375,1350.85,100.25
192,39a7bc235caf53556b15dd28ab5a7157,2016-05-02 00:00:00,2016-06-26 17:23:46,3051905,399422,5231.617384351583,8975,108077,4775,55 days 17:23:46.000000000,62626,55,55489.181818181816,7262.218181818182,95.12031607911969,163.1818181818182,1965.0363636363636,86.81818181818181
193,39eedffe18d7ec6c53741f9d46c7ab51,2016-04-22 00:00:00,2016-06-17 01:06:04,2075562,266458,3757.660807493967,6850,71498,3454,56 days 01:06:04.000000000,3964,56,37063.607142857145,4758.178571428572,67.10108584810655,122.32142857142857,1276.75,61.67857142857143
194,3a1d9fb7a8cfd55ae38d1b4fb1520d1f,2016-05-02 00:00:00,2016-06-13 21:52:06,2270668,295476,3935.9783327022,4925,86686,3811,42 days 21:52:06.000000000,78726,42,54063.52380952381,7035.142857142857,93.71376982624285,117.26190476190476,2063.9523809523807,90.73809523809524
195,3a52faf7577b389cbe9912652cbad33c,2016-03-30 00:00:00,2016-06-26 18:55:09,4558947,540937,7772.402741454218,9825,198495,9035,88 days 18:55:09.000000000,68109,88,51806.21590909091,6147.011363636364,88.32275842561612,111.64772727272727,2255.625,102.67045454545455
196,3af5c66b6800650cebac636822ac14c7,2016-04-25 00:00:00,2016-06-26 12:08:10,2110334,286993,3857.8030667677667,5850,90606,2873,62 days 12:08:10.000000000,43690,62,34037.645161290326,4628.919354838709,62.22263010915753,94.35483870967742,1461.3870967741937,46.33870967741935
197,3b2dca5cc3db92a05ea35056887108b6,2016-04-04 00:00:00,2016-04-09 21:15:18,170427,20677,295.09882139621664,200,9230,666,5 days 21:15:18.000000000,76518,5,34085.4,4135.4,59.019764279243326,40.0,1846.0,133.2
198,3b6ae24dc593e6609bf90a1b80630439,2016-04-21 00:00:00,2016-05-12 21:59:07,612466,74546,928.4892358522333,450,23330,614,21 days 21:59:07.000000000,79147,21,29165.04761904762,3549.809523809524,44.21377313582063,21.428571428571427,1110.952380952381,29.238095238095237
199,3b7f314bfe75abaa6718399d534ccf47,2016-04-01 00:00:00,2016-06-26 17:24:46,2114326,269413,3713.6956567545667,6750,74382,5459,86 days 17:24:46.000000000,62686,86,24585.18604651163,3132.7093023255816,43.18250763668101,78.48837209302326,864.9069767441861,63.47674418604651
200,3b87648d266e62600ff719b691fd8562,2016-04-14 00:00:00,2016-06-24 17:57:13,1029254,184143,2160.6718753191,3275,53866,2591,71 days 17:57:13.000000000,64633,71,14496.535211267606,2593.56338028169,30.431998243930984,46.12676056338028,758.6760563380282,36.49295774647887
201,3babf7dbd39edd11603dcd53e50dc050,2016-05-13 00:00:00,2016-06-16 19:23:15,267656,32514,422.97872783239995,525,6743,190,34 days 19:23:15.000000000,69795,34,7872.235294117647,956.2941176470588,12.440550818599998,15.441176470588236,198.3235294117647,5.588235294117647
202,3bfb185b9491beb56fc10b6212c6c9c2,2016-04-07 00:00:00,2016-06-26 23:17:45,2417294,327939,4388.534848585099,7500,80513,3747,80 days 23:17:45.000000000,83865,80,30216.175,4099.2375,54.856685607313736,93.75,1006.4125,46.8375
203,3c69563a9561f995598ed81f1f5c331a,2016-04-14 00:00:00,2016-06-26 10:59:49,2704744,362127,4708.0459066276,11300,74134,5275,73 days 10:59:49.000000000,39589,73,37051.28767123288,4960.643835616438,64.49377954284384,154.7945205479452,1015.5342465753424,72.26027397260275
204,3caf85a7d6b8f5615fbc21e8310af584,2016-04-29 00:00:00,2016-06-26 23:58:20,1463326,211637,2905.410924271233,4975,57728,3043,58 days 23:58:20.000000000,86300,58,25229.758620689656,3648.9137931034484,50.09329179777988,85.77586206896552,995.3103448275862,52.46551724137931
205,3d2fa009a9f144706ad28ec9348f5960,2016-04-05 00:00:00,2016-06-26 11:47:48,1931541,296363,3633.148430450983,6650,77305,4513,82 days 11:47:48.000000000,42468,82,23555.378048780487,3614.182926829268,44.3066881762315,81.09756097560975,942.7439024390244,55.03658536585366
206,3dad0a540eaab6fa876e4938d728efae,2016-04-15 00:00:00,2016-06-26 13:09:24,1758129,190077,2733.26693108785,2875,79809,1823,72 days 13:09:24.000000000,47364,72,24418.458333333332,2639.9583333333335,37.96204070955347,39.93055555555556,1108.4583333333333,25.319444444444443
207,3dec7f876bb8b281df66b46469c79393,2016-04-14 00:00:00,2016-06-26 23:31:06,422528,46428,644.6646427712,625,15989,863,73 days 23:31:06.000000000,84666,73,5788.054794520548,636.0,8.831022503715069,8.561643835616438,219.02739726027397,11.821917808219178
208,3e66ede2d283842c643b6b623d0ca168,2016-05-14 00:00:00,2016-06-20 21:03:47,133943,16613,246.62687356428333,450,5748,261,37 days 21:03:47.000000000,75827,37,3620.0810810810813,449.0,6.665591177413063,12.162162162162161,155.35135135135135,7.054054054054054
209,3e8d06b82eb75b584564ce66217b3514,2016-05-07 00:00:00,2016-06-10 11:51:57,2151230,266133,3510.5397267794997,6450,62582,2777,34 days 11:51:57.000000000,42717,34,63271.470588235294,7827.441176470588,103.25116843469117,189.7058823529412,1840.6470588235295,81.67647058823529
210,3f2ee0f16084bb99e8423807273c5816,2016-05-04 00:00:00,2016-06-23 12:50:36,1544038,175645,2561.1151681793667,2425,68906,2878,50 days 12:50:36.000000000,46236,50,30880.76,3512.9,51.222303363587336,48.5,1378.12,57.56
211,3f62bb3b6a5ccddae37ff2fe3bfb3efd,2016-05-12 00:00:00,2016-06-26 19:28:55,1679587,270102,3341.81765184355,6950,87467,3190,45 days 19:28:55.000000000,70135,45,37324.15555555555,6002.266666666666,74.26261448541221,154.44444444444446,1943.7111111111112,70.88888888888889
212,3f79678c849eca6b438bb3d4bb59a5c6,2016-04-01 00:00:00,2016-06-24 20:39:29,966793,152091,1961.01470318345,3650,33631,1200,84 days 20:39:29.000000000,74369,84,11509.440476190477,1810.607142857143,23.345413133136308,43.45238095238095,400.3690476190476,14.285714285714286
213,3f82d353964869022a995e87b480a901,2016-04-05 00:00:00,2016-06-26 14:13:55,2191071,253644,3575.7161750921496,3700,78450,3054,82 days 14:13:55.000000000,51235,82,26720.378048780487,3093.2195121951218,43.60629481819694,45.1219512195122,956.7073170731708,37.24390243902439
214,3fcdb7a637be76b45ad806d4f832c966,2016-04-18 00:00:00,2016-06-23 13:08:38,957003,175341,2099.268997779949,2075,35528,1948,66 days 13:08:38.000000000,47318,66,14500.045454545454,2656.681818181818,31.807106026968928,31.439393939393938,538.3030303030303,29.515151515151516
215,40061a1bbba0ff209c889094d24f6032,2016-03-30 00:00:00,2016-06-26 13:52:39,4149691,419057,6163.064626648483,5325,134479,5766,88 days 13:52:39.000000000,49959,88,47155.579545454544,4762.011363636364,70.03482530282366,60.51136363636363,1528.1704545454545,65.52272727272727
216,4008627b85a36afa46e22ecf513fc699,2016-05-09 00:00:00,2016-06-24 17:48:05,2340205,294875,3930.9641825465833,6750,85928,4725,46 days 17:48:05.000000000,64085,46,50874.02173913043,6410.326086956522,85.45574309883877,146.7391304347826,1868.0,102.71739130434783
217,400daded5197f955191887cd567338ee,2016-04-15 00:00:00,2016-05-14 19:07:04,666515,66256,974.2147225414166,1000,29412,636,29 days 19:07:04.000000000,68824,29,22983.275862068964,2284.689655172414,33.593611122117814,34.48275862068966,1014.2068965517242,21.93103448275862
218,402ce9ac2db62fcb5fe29ba1d40566c7,2016-04-08 00:00:00,2016-06-24 22:55:49,2058043,258626,3705.1748058292833,7375,72650,4077,77 days 22:55:49.000000000,82549,77,26727.83116883117,3358.779220779221,48.119153322458224,95.77922077922078,943.5064935064935,52.94805194805195
219,4125bef57464803d018cacc1d3f08f74,2016-04-29 00:00:00,2016-06-24 11:14:57,1543684,156475,2554.322208045266,2175,80484,2623,56 days 11:14:57.000000000,40497,56,27565.785714285714,2794.1964285714284,45.61289657223689,38.839285714285715,1437.2142857142858,46.839285714285715
220,415fbbda45a4a410e3122e3c992ace42,2016-05-01 00:00:00,2016-06-26 23:27:46,4054823,457418,6344.681169016283,8400,139040,6357,56 days 23:27:46.000000000,84466,56,72407.55357142857,8168.178571428572,113.29787801814791,150.0,2482.8571428571427,113.51785714285714
221,417055c67f5510da99ac623b02b87847,2016-05-01 00:00:00,2016-05-05 17:15:21,270854,28134,439.2039439591,825,12916,399,4 days 17:15:21.000000000,62121,4,67713.5,7033.5,109.800985989775,206.25,3229.0,99.75
222,419eef26d8db5ccac04bf5d87af8059a,2016-04-26 00:00:00,2016-06-16 10:29:19,1095240,131941,1926.4165968126665,3325,49624,2579,51 days 10:29:19.000000000,37759,51,21475.29411764706,2587.078431372549,37.77287444730719,65.19607843137256,973.0196078431372,50.568627450980394
223,42256e33936dfa69088f540a720edc97,2016-04-23 00:00:00,2016-05-15 11:34:48,263223,32107,437.0686762096166,875,9358,397,22 days 11:34:48.000000000,41688,22,11964.681818181818,1459.409090909091,19.866758009528027,39.77272727272727,425.3636363636364,18.045454545454547
224,432754fe9722d008cd7328f34852de61,2016-04-01 00:00:00,2016-05-03 02:54:05,942529,69212,1227.2865486811834,675,31139,696,32 days 02:54:05.000000000,10445,32,29454.03125,2162.875,38.35270464628698,21.09375,973.09375,21.75
225,4343b3dc4ad77e98d38808b64003bee0,2016-04-21 00:00:00,2016-06-13 12:31:35,1431211,194753,2550.554295156483,4125,59325,1759,53 days 12:31:35.000000000,45095,53,27003.98113207547,3674.5849056603774,48.12366594634874,77.83018867924528,1119.3396226415093,33.18867924528302
226,434adfc83c625f393595207cfff91ef2,2016-05-09 00:00:00,2016-06-26 23:38:58,1031473,141029,2007.9228542387832,4250,41234,3200,48 days 23:38:58.000000000,85138,48,21489.020833333332,2938.1041666666665,41.83172612997465,88.54166666666667,859.0416666666666,66.66666666666667
227,440abd26a1c60ce02351bf1823d2d46d,2016-04-13 00:00:00,2016-06-26 15:23:31,4760345,523401,7488.26838294425,9325,203936,9108,74 days 15:23:31.000000000,55411,74,64328.98648648649,7072.986486486487,101.19281598573312,126.01351351351352,2755.891891891892,123.08108108108108
228,44198b15df35d0827ebef271b6264727,2016-04-15 00:00:00,2016-06-19 00:42:05,2223619,345371,4366.556549229683,7975,82606,4675,65 days 00:42:05.000000000,2525,65,34209.52307692308,5313.4,67.17779306507204,122.6923076923077,1270.8615384615384,71.92307692307692
229,443cf8f9119a8fc409780159c46d2de7,2016-04-10 00:00:00,2016-06-26 16:20:15,1950937,214881,3044.4910258210502,3650,68231,2691,77 days 16:20:15.000000000,58815,77,25336.844155844155,2790.6623376623374,39.53884449118247,47.4025974025974,886.1168831168832,34.94805194805195
230,44509b1a5d4f1ad8350076d754ab1cb5,2016-04-06 00:00:00,2016-06-24 20:05:00,1371971,203639,2529.5547744104833,4625,56617,2394,79 days 20:05:00.000000000,72300,79,17366.721518987342,2577.7088607594937,32.019680688740294,58.54430379746835,716.6708860759494,30.303797468354432
231,446b609957a142e8834dc88cebb7dee0,2016-05-08 00:00:00,2016-06-24 02:03:56,916021,147650,1855.9505508429834,3325,36686,2009,47 days 02:03:56.000000000,7436,47,19489.808510638297,3141.4893617021276,39.4883095924039,70.74468085106383,780.5531914893617,42.744680851063826
232,446ffe55730ace4059f02a4806018a08,2016-04-22 00:00:00,2016-06-23 10:13:13,522802,47142,756.4361017732999,1800,26307,735,62 days 10:13:13.000000000,36793,62,8432.290322580646,760.3548387096774,12.200582286666128,29.032258064516128,424.30645161290323,11.85483870967742
233,44b7669c8f7ec8b8e592f150c7ee7fa2,2016-04-06 00:00:00,2016-06-26 10:23:51,1888956,265702,3572.794517144067,6125,67504,2381,81 days 10:23:51.000000000,37431,81,23320.444444444445,3280.2716049382716,44.10857428572922,75.61728395061728,833.3827160493827,29.395061728395063
234,44e9f61af64c2d25412a0f4532ada63c,2016-04-15 00:00:00,2016-04-28 18:41:17,234710,29254,443.7329521881666,400,8100,364,13 days 18:41:17.000000000,67277,13,18054.615384615383,2250.3076923076924,34.133304014474355,30.76923076923077,623.0769230769231,28.0
235,455ec8a8532948fe2c5e308af37216a1,2016-04-15 00:00:00,2016-05-14 11:50:37,1614719,196047,2753.92949371135,4750,54370,3263,29 days 11:50:37.000000000,42637,29,55679.96551724138,6760.241379310345,94.96308599004655,163.79310344827587,1874.8275862068965,112.51724137931035
236,456467f01492ee1aeb7707de5c725f1c,2016-04-21 00:00:00,2016-06-26 23:04:04,5871437,515916,7808.53378214605,6825,170235,4525,66 days 23:04:04.000000000,83044,66,88961.16666666667,7816.909090909091,118.31111791130378,103.4090909090909,2579.318181818182,68.56060606060606
237,459af73e5a9d360ff51cf284c571f01b,2016-05-03 00:00:00,2016-05-22 14:39:21,202833,26906,378.5950589827833,475,11675,499,19 days 14:39:21.000000000,52761,19,10675.421052631578,1416.1052631578948,19.926055735935964,25.0,614.4736842105264,26.263157894736842
238,45ebd51300bd4bcc529a11a855827db4,2016-04-16 00:00:00,2016-06-20 21:54:05,2676360,352464,4783.5823629940005,6075,98138,4200,65 days 21:54:05.000000000,78845,65,41174.769230769234,5422.523076923077,73.59357481529231,93.46153846153847,1509.8153846153846,64.61538461538461
239,46b9dc30efea1755f8ada69668793bf5,2016-04-12 00:00:00,2016-05-15 23:54:56,243775,22872,363.05992285375004,850,6012,487,33 days 23:54:56.000000000,86096,33,7387.121212121212,693.0909090909091,11.00181584405303,25.757575757575758,182.1818181818182,14.757575757575758
240,46da643aa47256fef0822a2f288e115b,2016-05-06 00:00:00,2016-06-26 02:47:45,1376822,156700,2278.4115190729663,3550,49190,1714,51 days 02:47:45.000000000,10065,51,26996.50980392157,3072.549019607843,44.67473566809738,69.6078431372549,964.5098039215686,33.6078431372549
241,46e1da1c7fe0602747beb9fe6bbaf037,2016-04-12 00:00:00,2016-06-11 01:24:16,160776,22903,318.86444214706665,400,6272,280,60 days 01:24:16.000000000,5056,60,2679.6,381.71666666666664,5.314407369117777,6.666666666666667,104.53333333333333,4.666666666666667
242,46fcd24790c5eae35fa517051024bfe7,2016-04-11 00:00:00,2016-05-29 19:18:05,1991552,229315,3381.4382231274667,4550,91115,3071,48 days 19:18:05.000000000,69485,48,41490.666666666664,4777.395833333333,70.4466296484889,94.79166666666667,1898.2291666666667,63.979166666666664
243,4705afcfaac4e4bd293f613e3b01598f,2016-04-26 00:00:00,2016-06-26 21:52:26,2043678,282590,3692.7779122520333,5150,85596,3029,61 days 21:52:26.000000000,78746,61,33502.91803278688,4632.622950819672,60.537342823803826,84.42622950819673,1403.2131147540983,49.65573770491803
244,4713aa4cef966a678af02897a0e74043,2016-05-08 00:00:00,2016-06-26 22:52:26,1482056,184087,2559.0282782590666,4775,65158,1863,49 days 22:52:26.000000000,82346,49,30246.04081632653,3756.877551020408,52.22506690324626,97.44897959183673,1329.7551020408164,38.02040816326531
245,4742b3f8432af0165e291edc6b8c5e53,2016-04-29 00:00:00,2016-06-08 18:10:12,447541,44474,662.8736818509833,650,11651,409,40 days 18:10:12.000000000,65412,40,11188.525,1111.85,16.571842046274583,16.25,291.275,10.225
246,479c3dccc06056867dd10c7d9fa0f569,2016-03-28 00:00:00,2016-06-25 23:42:55,3653016,453222,6315.9239356764,7225,132608,7157,89 days 23:42:55.000000000,85375,89,41045.12359550562,5092.38202247191,70.96543747951011,81.17977528089888,1489.9775280898875,80.41573033707866
247,47d53cd40685a32d936cbde7760eb434,2016-04-12 00:00:00,2016-06-26 22:32:23,1333911,183466,2383.390320444816,5350,52161,2163,75 days 22:32:23.000000000,81143,75,17785.48,2446.213333333333,31.778537605930882,71.33333333333333,695.48,28.84
248,48e49f85bb962b1f77ed152cc32dcd0a,2016-04-29 00:00:00,2016-06-26 18:31:30,2505811,370207,4678.019696579817,7700,108179,4053,58 days 18:31:30.000000000,66690,58,43203.637931034486,6382.879310344828,80.65551200999684,132.75862068965517,1865.155172413793,69.87931034482759
249,490a37e876eb5d48f8e56e0d99461b04,2016-04-29 00:00:00,2016-06-20 18:05:58,442625,47306,677.2448230395834,1100,19589,522,52 days 18:05:58.000000000,65158,52,8512.01923076923,909.7307692307693,13.023938904607373,21.153846153846153,376.71153846153845,10.038461538461538
250,4952bdd8850792b72466848cb4930f10,2016-04-20 00:00:00,2016-06-10 22:11:09,1333080,191632,2506.488507248667,5000,51095,2873,51 days 22:11:09.000000000,79869,51,26138.823529411766,3757.4901960784314,49.14683347546406,98.03921568627452,1001.8627450980392,56.333333333333336
251,49803452ad1a68e87b448f5129276bc2,2016-04-21 00:00:00,2016-06-26 10:19:15,1506800,202807,2626.5997628866667,2925,59262,2160,66 days 10:19:15.000000000,37155,66,22830.303030303032,3072.8333333333335,39.79696610434343,44.31818181818182,897.9090909090909,32.72727272727273
252,4a07b94db0ec6615f30ace6efd2a19cb,2016-04-28 00:00:00,2016-06-26 22:36:29,1625393,175152,2651.19188487345,4475,59149,2189,59 days 22:36:29.000000000,81389,59,27549.033898305086,2968.677966101695,44.93545567582118,75.84745762711864,1002.5254237288135,37.101694915254235
253,4aa585f63fbe04dcded4019662cc47f8,2016-04-17 00:00:00,2016-05-15 14:08:31,226690,37769,457.9737141218333,575,8768,304,28 days 14:08:31.000000000,50911,28,8096.071428571428,1348.892857142857,16.35620407577976,20.535714285714285,313.14285714285717,10.857142857142858
254,4af132c905d92d74454ca4934ee2450a,2016-04-14 00:00:00,2016-06-26 06:04:12,1695686,191437,2757.3832879985666,3350,71940,3014,73 days 06:04:12.000000000,21852,73,23228.575342465752,2622.4246575342468,37.772373808199546,45.89041095890411,985.4794520547945,41.28767123287671
255,4af6c062ca397fd6b7bd2fb2a91e5964,2016-05-12 00:00:00,2016-06-18 22:11:55,447542,42259,673.5027297609668,1200,17631,843,37 days 22:11:55.000000000,79915,37,12095.72972972973,1142.1351351351352,18.202776480026127,32.432432432432435,476.5135135135135,22.783783783783782
256,4b52c260ac5817566e61009e4bd23329,2016-04-28 00:00:00,2016-06-23 15:26:47,528731,42943,711.5264933978166,525,19347,458,56 days 15:26:47.000000000,55607,56,9441.625,766.8392857142857,12.705830239246724,9.375,345.48214285714283,8.178571428571429
257,4bcc817c8aba8c5569e370b238831e77,2016-05-10 00:00:00,2016-06-18 15:01:33,164370,20282,293.07229729383334,175,7610,258,39 days 15:01:33.000000000,54093,39,4214.615384615385,520.0512820512821,7.514674289585471,4.487179487179487,195.12820512820514,6.615384615384615
258,4c5f4c8887459671e65b68826fe750c3,2016-04-17 00:00:00,2016-06-26 19:09:06,1284720,161846,2212.7162471213333,2925,42303,1605,70 days 19:09:06.000000000,68946,70,18353.14285714286,2312.0857142857144,31.61023210173333,41.785714285714285,604.3285714285714,22.928571428571427
259,4d10262d534bd366736dcabc8d37a3bb,2016-04-13 00:00:00,2016-06-12 14:49:31,2137938,236954,3427.801907281033,4950,76974,3459,60 days 14:49:31.000000000,53371,60,35632.3,3949.233333333333,57.13003178801721,82.5,1282.9,57.65
260,4d1e99b879de5fa11e3f5423416f0497,2016-03-31 00:00:00,2016-05-06 12:27:57,1451070,277088,3226.6400728488334,6950,71772,3529,36 days 12:27:57.000000000,44877,36,40307.5,7696.888888888889,89.6288909124676,193.05555555555554,1993.6666666666667,98.02777777777777
261,4d40cd073132f01ccef7027f70890b6d,2016-05-04 00:00:00,2016-06-26 19:42:16,1157116,157733,2016.452408274733,1450,52705,2536,53 days 19:42:16.000000000,70936,53,21832.377358490565,2976.0943396226417,38.046271854240246,27.358490566037737,994.433962264151,47.84905660377358
262,4dc7656f389d5cfcd38bf7870c1ce3e6,2016-05-12 00:00:00,2016-06-24 23:15:12,1805324,207726,2887.9543760846,5525,61947,3092,43 days 23:15:12.000000000,83712,43,41984.27906976744,4830.837209302325,67.16172967638605,128.48837209302326,1440.6279069767443,71.90697674418605
263,4dd633c46b8d78842b1e9dfb7f6a60e7,2016-04-10 00:00:00,2016-06-20 19:10:11,308786,36774,501.73926544689994,500,9381,462,71 days 19:10:11.000000000,69011,71,4349.098591549296,517.943661971831,7.066750217561971,7.042253521126761,132.1267605633803,6.507042253521127
264,4e1fa948dc5295202fa8b7f8062b0d28,2016-05-14 00:00:00,2016-06-26 11:45:27,240911,28432,373.90004199481666,0,8801,226,43 days 11:45:27.000000000,42327,43,5602.581395348837,661.2093023255813,8.695349813832946,0.0,204.67441860465115,5.255813953488372
265,4e428667c6bb84323046e5647dfdfff0,2016-04-25 00:00:00,2016-05-15 13:55:35,405315,39286,602.4273015614166,325,15526,541,20 days 13:55:35.000000000,50135,20,20265.75,1964.3,30.12136507807083,16.25,776.3,27.05
266,4e83cce03deeca174a87faaa046a4750,2016-04-09 00:00:00,2016-06-26 21:51:06,1833752,253089,3434.5993610908,4500,82532,4267,78 days 21:51:06.000000000,78666,78,23509.641025641027,3244.730769230769,44.033325142189746,57.69230769230769,1058.1025641025642,54.705128205128204
267,4e9bcae1e2305fe1e6b215cb82833e97,2016-04-11 00:00:00,2016-06-26 09:40:48,3807868,558078,7174.7995590822,15475,107627,6266,76 days 09:40:48.000000000,34848,76,50103.52631578947,7343.131578947368,94.40525735634473,203.6184210526316,1416.1447368421052,82.44736842105263
268,4eb382d1f7d50fae1294964263d1ce82,2016-04-06 00:00:00,2016-06-26 21:40:30,5051094,692435,9230.822162688433,17425,183630,10920,81 days 21:40:30.000000000,78030,81,62359.18518518518,8548.58024691358,113.96076744059795,215.12345679012347,2267.037037037037,134.8148148148148
269,4f06c1412e8f2c16c96abb053997112f,2016-05-03 00:00:00,2016-06-24 18:20:12,130555,23884,308.3662212074167,1000,9710,410,52 days 18:20:12.000000000,66012,52,2510.673076923077,459.3076923076923,5.930119638604167,19.23076923076923,186.73076923076923,7.884615384615385
270,4f3187e47f035afbd77a00d4cd536d7f,2016-03-29 00:00:00,2016-06-24 18:13:34,1949403,258843,3530.83886523995,4550,79408,3065,87 days 18:13:34.000000000,65614,87,22406.931034482757,2975.206896551724,40.584354772872985,52.298850574712645,912.735632183908,35.229885057471265
271,50eadd94fd0152fd0638a915061c4c94,2016-04-13 00:00:00,2016-06-26 23:57:30,2307389,206729,3318.0626352001836,2350,87470,4010,74 days 23:57:30.000000000,86250,74,31180.932432432433,2793.635135135135,44.83868425946194,31.756756756756758,1182.027027027027,54.189189189189186
272,50ec87212107552181f769bdc522b63d,2016-04-11 00:00:00,2016-06-25 20:45:24,2873855,252550,3909.606345152417,1975,92102,5644,75 days 20:45:24.000000000,74724,75,38318.066666666666,3367.3333333333335,52.128084602032224,26.333333333333332,1228.0266666666666,75.25333333333333
273,512ee3c7f8f9bfa6b7d3d824f5af228d,2016-04-13 00:00:00,2016-06-25 18:55:43,1468307,188174,2552.9392305648835,2525,66874,2445,73 days 18:55:43.000000000,68143,73,20113.794520547945,2577.72602739726,34.97177028171073,34.58904109589041,916.082191780822,33.49315068493151
274,514da6a81ecbe7cd98fc71045c66aae1,2016-04-22 00:00:00,2016-05-23 00:54:28,194868,25626,349.4601226322,225,6251,273,31 days 00:54:28.000000000,3268,31,6286.064516129032,826.6451612903226,11.272907181683872,7.258064516129032,201.6451612903226,8.806451612903226
275,5185567c0a5ec03eddbb003364c82b97,2016-05-06 00:00:00,2016-06-26 21:47:24,2617784,265539,3879.2503211435996,5275,82992,4038,51 days 21:47:24.000000000,78444,51,51329.098039215685,5206.64705882353,76.0637317871294,103.43137254901961,1627.2941176470588,79.17647058823529
276,51a82cefe6d4e058ed392ea004572896,2016-05-07 00:00:00,2016-06-26 00:28:15,2498693,378494,4718.319006651784,8400,107481,3672,50 days 00:28:15.000000000,1695,50,49973.86,7569.88,94.36638013303568,168.0,2149.62,73.44
